date,population,admission,release
2022-07-17,130435.42593350519,2230.6041633763616,1478.513231303587
2022-07-18,130889.01686557796,1929.2541633763617,3404.3465646369204
2022-07-19,130156.77446431741,2686.2708300430286,3153.263231303587
2022-07-20,129986.03206305683,2981.0208300430286,3032.3621324024884
2022-07-21,129793.4819694886,2842.5977531199514,3299.147846688202
2022-07-22,129354.26520925369,2859.931086453285,2796.4811800215357
2022-07-23,129600.04844901874,3042.264419786618,1356.4811800215355
2022-07-24,130482.83168878384,2239.264419786618,1361.4811800215357
2022-07-25,130846.61492854894,1724.5977531199514,3388.5114830518396
2022-07-26,130332.30725922312,2874.203813726012,3227.742252282608
2022-07-27,130059.84574374343,2955.2807368029353,3040.9749711766176
2022-07-28,129893.03092565238,2885.9765893374974,3189.890919028049
2022-07-29,129599.84980719505,2896.7098005707085,2604.660602285968
2022-07-30,129591.07366611328,2614.4880811136945,1305.7642221954698
2022-07-31,130377.79752503146,2091.988081113695,1424.8892221954698
2022-08-01,130732.8963839497,1779.9880811136952,3294.0558888621363
2022-08-02,130188.1619095346,2748.231670857285,2924.12054883984
2022-08-03,130056.11193902139,2792.2196466496084,2971.555331448536
2022-08-04,129799.56196850818,2733.5053609353226,2895.631089024293
2022-08-05,129462.95896769196,2559.0280882080497,2768.4393486113136
2022-08-06,129504.45773678721,2812.929268149053,1343.539966509413
2022-08-07,130124.3707070659,1966.444061048461,1446.5310907697683
2022-08-08,130581.2836773446,1902.7773943817945,3025.9258766170683
2022-08-09,130017.28663866234,2465.2482047876974,2966.078576803288
2022-08-10,129771.28959998005,2719.5687176082106,2889.2965255212366
2022-08-11,129737.75409975936,2836.3764099159025,2916.1048073556813
2022-08-12,129662.86336233396,2874.702381618619,4013.3597857106593
2022-08-13,129948.63929157528,4302.202381618618,1307.9264523773259
2022-08-14,130707.91522081658,2067.2023816186183,1475.4264523773259
2022-08-15,131136.19115005783,1895.316760703586,3052.2833745401304
2022-08-16,130808.7946194061,2725.6868438883753,3285.4583745401305
2022-08-17,130556.52308875437,3031.5868438883754,3106.9583745401305
2022-08-18,130396.0848914359,2946.8622062072163,3111.852921462045
2022-08-19,130161.38352513571,2886.123947799846,2987.056083330851
2022-08-20,130512.7206203739,3335.959845235743,1284.0227499975172
2022-08-21,131248.05771561214,2020.6931785690765,1420.8560833308504
2022-08-22,131759.39481085038,1923.2672298150042,3871.7690151497
2022-08-23,130984.77217493893,3095.813045904934,3031.379309267347
2022-08-24,130818.71816647852,2874.18314394415,3612.737152404602
2022-08-25,130576.66415801804,3370.18314394415,3106.103819071268
2022-08-26,130413.04348289089,2942.983143944149,2875.826041293491
2022-08-27,130694.4228077638,3158.98314394415,1397.9371524046012
2022-08-28,131577.96879930334,2282.2331439441496,1480.1871524046014
2022-08-29,131967.5147908429,1869.7331439441496,3579.687152404602
2022-08-30,131453.06078238247,2845.714974867127,3675.5238358625156
2022-08-31,131225.6739495169,3447.387002996979,3079.0558871445664
2022-09-01,130986.5178858821,2839.8998235097997,3695.7225538112334
2022-09-02,130526.02848891406,3235.8998235097993,2922.628536717217
2022-09-03,130673.53909194592,3209.8998235097993,1312.8892204778995
2022-09-04,131620.54969497782,2258.3442679542436,1717.0558871445662
2022-09-05,132005.39363134306,2101.8998235097993,1551.5558871445662
2022-09-06,132329.7375677083,1875.8998235097993,3901.8892204778995
2022-09-07,131532.58150407352,3104.7331568431327,3512.9725538112325
2022-09-08,131392.25877377208,3368.8998235097993,3566.9392204778997
2022-09-09,130993.32493235954,3171.205379065355,2611.1392204779
2022-09-10,131201.391090947,2819.205379065355,1294.100758939438
2022-09-11,131954.26494184215,2046.9746098345859,1414.1007589394378
2022-09-12,132419.63879273727,1879.9746098345856,3209.82298116166
2022-09-13,131923.1237547436,2711.7079431679194,3543.989647828327
2022-09-14,131431.10871674982,3053.3079431679193,3035.32298116166
2022-09-15,131111.09367875606,2715.3079431679193,3227.0435250672963
2022-09-16,130807.9357836195,3030.8853241203,2870.0432192568987
2022-09-17,130984.44455514956,3045.92880238117,1362.8258279525505
2022-09-18,131635.57651508538,2013.9577878884159,1421.8258279525505
2022-09-19,132151.70847502127,1936.6244545550826,3351.742494619217
2022-09-20,131473.6737682905,2675.0411212217496,3895.409161285884
2022-09-21,131308.972394893,3725.7306189386445,3402.99972445179
2022-09-22,130898.1644765945,2990.858472819923,3445.126708578774
2022-09-23,130657.66608210547,3185.406091867542,2738.8179478950133
2022-09-24,130989.8599953088,3071.0118610983113,1280.3179478950128
2022-09-25,131835.55390851208,2126.011861098311,1400.1179478950128
2022-09-26,132297.84782171535,1862.4118610983107,3560.1179478950135
2022-09-27,131557.1417349187,2819.4118610983114,3391.1179478950135
2022-09-28,130929.43564812197,2763.4118610983114,3297.6258426318554
2022-09-29,130502.0769297463,2871.2636154842767,3076.383891037541
2022-09-30,130344.66103375511,2927.21799504632,3046.833891037541
2022-10-01,130429.14513776387,3129.540217268542,1430.5005577042075
2022-10-02,131300.2959084393,2302.651328379653,1392.2505577042075
2022-10-03,131744.94667911477,1835.9013283796528,3742.258508234243
2022-10-04,130922.83066533791,2920.142494457392,3427.4403264160605
2022-10-05,130502.71465156102,3009.142494457392,3166.2585082342425
2022-10-06,130280.59863778422,2944.1424944573914,3238.5148259237735
2022-10-07,130065.5403857402,3023.4565738797746,3017.5148259237735
2022-10-08,130148.4321336962,3100.4065738797744,1393.5148259237735
2022-10-09,130913.32388165219,2158.406573879774,1407.5148259237735
2022-10-10,131399.2156296082,1890.9065738797742,2748.514825923774
2022-10-11,131127.1073775642,2475.4899072131075,3199.848159257107
2022-10-12,130786.41579218685,2858.3565738797747,3167.18149259044
2022-10-13,130482.52420680952,2865.734351657552,3338.625937034885
2022-10-14,130091.63262143222,2947.7343516575515,2907.6259370348844
2022-10-15,130252.74103605488,3065.0979880211885,1363.2092703682179
2022-10-16,131089.09945067752,2202.5676849908855,1291.209270368218
2022-10-17,131450.9578653002,1653.067684990885,3193.709270368218
2022-10-18,130840.31627992286,2583.0676849908855,3004.9369774733996
2022-10-19,130496.69931963603,2679.0021404671497,3085.785767420654
2022-10-20,130191.16569268254,2781.7521404671497,3361.285767420654
2022-10-21,129833.63206572905,3002.7521404671497,2868.841322976209
2022-10-22,129839.3484387755,2874.902794061921,1293.5079896428756
2022-10-23,130664.23147848868,2117.8910293560384,1454.0079896428758
2022-10-24,130994.11451820182,1782.5576960227052,3278.2947190633267
2022-10-25,130295.52247485853,2582.4493534608746,2890.4839738350024
2022-10-26,130170.54177605303,2765.5032750295018,3125.4839738350024
2022-10-27,129865.5610772475,2820.5032750295013,3144.4839738350024
2022-10-28,129687.08037844204,2966.0032750295013,3085.8210595135515
2022-10-29,129605.2663463032,3006.0032750295013,1272.8173071683357
2022-10-30,130340.95231416437,2008.5032750295018,1296.3173071683357
2022-10-31,130700.63828202551,1655.3366083628348,3258.4839738350024
2022-11-01,129868.15758322002,2424.2532750295018,3087.1652487354004
2022-11-02,129494.69680473325,2832.3374937103335,3002.7982721971093
2022-11-03,129125.06935957982,2634.670827043667,3100.5547592230573
2022-11-04,129109.09061702118,3084.0760166644254,2808.754759223058
2022-11-05,129348.11187446254,3049.6760166644253,1351.4047592230572
2022-11-06,130337.17479857059,2340.4676833310923,1532.4047592230575
2022-11-07,130503.90438934526,1697.1343499977588,3454.9047592230577
2022-11-08,129739.63398011995,2690.634349997759,2817.408605376904
2022-11-09,129516.40972474086,2724.6805038439124,1687.8738068421048
2022-11-10,129610.55213602833,1819.6305038439127,1676.4880925563903
2022-11-11,129753.6945473159,1819.6305038439127,1676.4880925563903
2022-11-12,129896.83695860342,1819.6305038439127,1676.4880925563903
2022-11-13,130071.97936989092,1827.6305038439127,767.9880925563907
2022-11-14,130285.24678117847,964.4555038439127,3515.888092556391
2022-11-15,129341.31419246594,2571.9555038439125,3052.3880925563903
2022-11-16,128906.3816037535,2615.7412181296268,3094.054759223057
2022-11-17,128374.94901504104,2563.9555038439125,3115.054759223057
2022-11-18,128080.51642632857,2820.622170510579,2868.0547592230578
2022-11-19,128026.08383761607,2812.2888371772456,1228.621425889724
2022-11-20,128649.84013779245,1858.6110593994679,1341.5492036675018
2022-11-21,128874.08254907998,1570.1666149550233,2854.757537000836
2022-11-22,128129.32496036749,2110.999948288357,2867.257537000836
2022-11-23,127774.56737165502,2511.4999482883572,2638.2575370008353
2022-11-24,127267.80978294255,2131.499948288357,940.4242036675021
2022-11-25,127709.3855275634,1382.9999482883568,1287.424203667502
2022-11-26,128176.96127218427,1753.4999482883566,1051.424203667502
2022-11-27,128893.0370168051,1767.4999482883568,1098.424203667502
2022-11-28,129359.11276142599,1557.4443927328014,2945.375966488015
2022-11-29,128807.01436074771,2421.1171200055287,2813.013500481799
2022-11-30,128522.03212168557,2528.0312614196705,2977.013500481799
2022-12-01,128136.3165492901,2591.2979280863374,3091.346833815132
2022-12-02,127816.434310228,2771.4645947530034,3008.596833815132
2022-12-03,127753.30207116586,2945.4645947530034,1274.9968338151318
2022-12-04,128413.66983210371,1935.3645947530038,1272.8301671484653
2022-12-05,128809.70425970823,1668.8645947530038,3235.4968338151316
2022-12-06,128150.80535397948,2576.597928086337,2833.246833815132
2022-12-07,127881.15644825068,2563.597928086337,2946.2135004817987
2022-12-08,127686.4408758552,2751.497928086337,3604.761119529418
2022-12-09,127623.48720822165,3541.8074518958606,2796.2611195294176
2022-12-10,127816.03354058809,2989.8074518958606,1249.2611195294178
2022-12-11,128587.17987295451,2021.8843749727841,1340.0107367368548
2022-12-12,128930.96473977227,1687.7766462086572,3297.191779390883
2022-12-13,128277.14960659009,2644.3766462086573,3214.191779390883
2022-12-14,127827.33447340786,2761.8766462086573,3265.191779390883
2022-12-15,127188.51934022563,2626.3766462086573,3111.5687217467726
2022-12-16,126858.38396894815,2784.275455732467,2876.910827009931
2022-12-17,126754.24859767071,2772.775455732467,1320.4108270099307
2022-12-18,127318.61322639321,1884.7754557324665,1381.3774936765974
2022-12-19,127499.7945217824,1562.5587890658,3394.544160343264
2022-12-20,126534.80915050497,2430.0587890658,3270.9443253597656
2022-12-21,125653.29015711533,2390.420381475041,3234.3215738175954
2022-12-22,124893.88634697167,2489.8392296425804,2899.5763731195148
2022-12-23,123976.89920349476,1982.5892296425802,1662.9430397861822
2022-12-24,123781.47039335113,1467.5142296425804,979.7763731195156
2022-12-25,124019.54158320754,1217.8475629759134,697.7763731195157
2022-12-26,124344.61277306394,1022.8475629759133,910.0097064528491
2022-12-27,124888.85062958699,1454.2475629759135,2338.875648481835
2022-12-28,124746.08123973325,2201.0881426860587,2415.857532539806
2022-12-29,124765.81184987951,2435.5881426860587,2361.190865873139
2022-12-30,125040.54246002577,2635.921476019392,2126.1908658731386
2022-12-31,125458.77307017201,2544.421476019392,1134.4575325398055
2023-01-01,126636.33701365162,2312.021476019392,1355.4136728906824
2023-01-02,127158.45358871014,1877.5302479492166,1378.468128336227
2023-01-03,127689.07016376867,1917.1881426860587,2498.2510757260175
2023-01-04,126771.56122826673,2113.878500282423,1627.0246708700543
2023-01-05,126347.43586553134,1549.2858898561258,1136.0903781848044
2023-01-06,126180.82266964517,1137.6946065410473,1132.3078024272286
2023-01-07,126186.20947375897,1137.6946065410473,1132.3078024272286
2023-01-08,126191.5962778728,1137.6946065410473,1132.3078024272286
2023-01-09,126196.98308198659,1137.6946065410473,1132.3078024272286
2023-01-10,126202.36988610044,1137.6946065410473,1132.3078024272286
2023-01-11,126207.75669021426,1137.6946065410473,1132.3078024272286
2023-01-12,126213.14349432808,1137.6946065410473,1132.3078024272286
2023-01-13,126218.53029844188,1137.6946065410473,1132.3078024272286
2023-01-14,126223.9171025557,1137.6946065410473,1132.3078024272286
2023-01-15,126229.30390666955,1137.6946065410473,1132.3078024272286
2023-01-16,126234.69071078335,1137.6946065410473,1132.3078024272286
2023-01-17,126240.07751489716,1137.6946065410473,1132.3078024272286
2023-01-18,126245.464319011,1137.6946065410473,1132.3078024272286
2023-01-19,126250.85112312484,1137.6946065410473,1132.3078024272286
2023-01-20,126482.23792723862,1151.5264692861451,2334.127887566548
2023-01-21,127553.81376644016,3406.7037267680853,1219.6278875665473
2023-01-22,128170.8896056417,1835.2037267680857,1134.627887566547
2023-01-23,128550.96544484324,1514.703726768086,3076.127887566547
2023-01-24,128150.54128404481,2675.7037267680857,2490.5278875665476
2023-01-25,127998.21712324633,2338.2037267680857,2577.0278875665476
2023-01-26,127762.89296244785,2342.2037267680857,2738.2374835261435
2023-01-27,127507.83597336656,2485.1633227276816,2395.4467345732
2023-01-28,127562.96313062674,2450.5738918333723,1123.9467345731991
2023-01-29,128222.5902878869,1783.5738918333727,1249.41256558527
2023-01-30,130294.66990568559,3349.7447367730188,2681.1822618314563
2023-01-31,129834.65238062717,2223.1533082015917,4154.170833260027
2023-02-01,127989.63485556874,2309.1533082015917,2478.5494358801157
2023-02-02,127781.37409906925,2270.4509792350705,2659.3784024012216
2023-02-03,127425.11334256975,2303.117645901737,2465.711735734555
2023-02-04,127607.18591940364,2646.1176459017374,1105.7117357345546
2023-02-05,128240.59182957083,1739.1176459017368,1188.7117357345546
2023-02-06,128696.997739738,1645.1176459017368,2870.7784024012212
2023-02-07,128171.07031657183,2346.45097923507,2816.974968924826
2023-02-08,127798.14289340569,2582.4509792350705,2701.079450572497
2023-02-09,127515.17963170253,2419.113364010568,2700.0766257137398
2023-02-10,127410.21636999933,2595.613364010568,2625.57662571374
2023-02-11,127333.75310829614,2547.0133640105682,1147.314720951835
2023-02-12,127855.38508468823,1670.280030677235,996.6480542851682
2023-02-13,128434.01706108032,1573.6800306772348,2966.0127601675213
2023-02-14,127795.48433158999,2331.7839522458626,2474.383348402816
2023-02-15,127547.58493543306,2227.283952245862,2724.183348402815
2023-02-16,127251.68553927612,2428.283952245862,2782.149869509074
2023-02-17,127107.45353758785,2637.9178678208264,2512.6498695090745
2023-02-18,127126.97153589963,2532.1678678208264,1141.0784409376458
2023-02-19,127797.06096278278,1810.3678678208262,1200.4451076043124
2023-02-20,128105.61705633265,1511.0012011541594,1782.4451076043126
2023-02-21,128279.17314988248,1956.0012011541594,2954.4451076043124
2023-02-22,127721.97924343233,2392.5845344874924,2621.9451076043124
2023-02-23,127385.61867031551,2291.4178678208264,2687.778440937646
2023-02-24,127066.2580971987,2368.417867820826,2559.3784409376462
2023-02-25,127045.79752408186,2538.9178678208264,1126.0451076043125
2023-02-26,127609.0036176317,1689.2512011541594,1219.5451076043125
2023-02-27,127939.20971118157,1549.7512011541594,2948.5451076043128
2023-02-28,127377.41580473143,2385.0845344874924,2736.5451076043128
2023-03-01,127133.28856494791,2492.417867820826,2761.5451076043128
2023-03-02,126755.16132516443,2383.417867820826,2761.0451076043128
2023-03-03,126616.23408538096,2623.1178678208257,2466.045107604313
2023-03-04,126713.30684559747,2562.1178678208257,1139.0451076043125
2023-03-05,127331.04627248064,1757.4512011541592,1148.2117742709793
2023-03-06,127756.78569936381,1574.9512011541592,2766.2117742709793
2023-03-07,127339.35845958034,2348.2845344874922,2709.0451076043128
2023-03-08,127134.5645531302,2505.0012011541594,2720.7951076043128
2023-03-09,127052.27064668003,2638.0012011541594,2633.46583931163
2023-03-10,126721.50113047376,2304.680062942777,2508.9495791490285
2023-03-11,126649.73161426751,2437.180062942777,1185.0329124823613
2023-03-12,127321.46209806127,1859.4300629427776,1067.199579149028
2023-03-13,127665.19258185504,1410.9300629427773,2693.292171741621
2023-03-14,127192.02676935245,2218.7930259057407,2751.5778860273354
2023-03-15,126889.67048065944,2448.721597334312,2615.5778860273354
2023-03-16,126637.81419196646,2364.221597334312,2490.5778860273354
2023-03-17,126485.95790327336,2339.721597334312,2419.237886027335
2023-03-18,126545.60661458036,2477.886597334312,1131.237886027335
2023-03-19,127156.00532588738,1742.6365973343118,1167.549206782052
2023-03-20,127356.90403719433,1432.6365973343118,2749.737886027335
2023-03-21,126918.8027485013,2313.136597334312,2486.237886027335
2023-03-22,126811.20145980828,2377.886597334312,2643.987886027335
2023-03-23,126655.35017111526,2490.136597334312,2546.987886027335
2023-03-24,126681.99888242225,2573.636597334312,2252.987886027335
2023-03-25,126979.14759372921,2547.3032640009783,1193.237886027335
2023-03-26,127666.29630503622,1880.886597334312,1163.737886027335
2023-03-27,128085.4450163432,1582.3865973343115,2795.1924314818807
2023-03-28,127531.18463674106,2241.923787416956,2576.630025007237
2023-03-29,127385.94200861825,2477.2329590145896,2609.475587137414
2023-03-30,127079.94938049543,2311.9829590145896,2532.975587137414
2023-03-31,126835.95675237259,2282.9829590145896,2307.1422538040806
2023-04-01,126924.2974575831,2395.4829590145896,1245.3922538040802
2023-04-02,127441.63816279359,1761.9329590145894,1215.3922538040804
2023-04-03,127764.22886800412,1536.9829590145896,2974.425587137414
2023-04-04,127152.68623988128,2363.6829590145894,2515.497799680968
2023-04-05,127087.83408794891,2471.087720919352,2636.9398728517
2023-04-06,126933.98193601659,2483.087720919352,2646.9398728517
2023-04-07,126826.87978408423,2539.837720919352,1974.9398728516994
2023-04-08,127043.27763215188,2190.5877209193513,1107.8982061850327
2023-04-09,127590.85048021955,1657.1377209193513,1152.5648728516994
2023-04-10,128072.9233282872,1633.8877209193513,2646.0648728517
2023-04-11,127768.24617635486,2341.8877209193515,2759.2315395183664
2023-04-12,127495.23569108917,2486.2210542526846,2704.7315395183664
2023-04-13,127252.8252058235,2462.321054252685,2690.2315395183664
2023-04-14,127153.41472055782,2589.154387586018,2413.2077299945568
2023-04-15,127393.62328291115,2654.273435205065,1160.5648728516994
2023-04-16,128036.33184526455,1802.3984352050657,1291.9398728516992
2023-04-17,128365.16540761788,1620.7734352050654,2905.9398728517
2023-04-18,127791.89896997123,2332.6734352050657,2725.4398728517
2023-04-19,127507.63253232466,2441.1734352050657,2811.4398728516994
2023-04-20,127172.86609467801,2476.6734352050657,2572.5252387053583
2023-04-21,126995.1362423972,2394.795386424578,2332.5252387053583
2023-04-22,127279.28734249742,2616.67633880553,1070.025238705358
2023-04-23,128040.43844259759,1831.1763388055306,1155.025238705358
2023-04-24,128386.2562093644,1500.8430054721969,2909.0252387053583
2023-04-25,127806.40730946457,2329.17633880553,2547.105698475473
2023-04-26,127703.11013370269,2444.8027755871394,2708.5393452884305
2023-04-27,127350.60083672864,2361.4643917487556,2564.4736887227737
2023-04-28,127355.79153975462,2569.664391748756,2368.973688722774
2023-04-29,127595.98224278064,2609.1643917487554,1163.4736887227737
2023-04-30,128366.00627913993,1933.4977250820893,1256.1403553894402
2023-05-01,128559.86364883256,1449.997725082089,3001.6403553894406
2023-05-02,127805.72101852526,2247.4977250820893,2712.7625776116624
2023-05-03,127472.589499329,2503.0866139709783,2475.218133167218
2023-05-04,127325.45798013276,2328.086613970978,2754.2181331672186
2023-05-05,127168.82646093651,2594.5310584154226,2374.7181331672186
2023-05-06,127457.19494174026,2663.086613970978,1201.0514665005514
2023-05-07,128122.7300892107,1866.086613970978,1355.1347998338845
2023-05-08,128373.84857001444,1607.7532806376446,2849.092460535828
2023-05-09,127484.65060046877,2249.2299337364852,2581.4279032821614
2023-05-10,127380.45263092312,2479.2299337364857,2690.283094538992
2023-05-11,127164.03608214247,2475.317365430474,2529.1505808777893
2023-05-12,127131.86953336181,2498.150698763808,2418.4839142111227
2023-05-13,127158.70298458113,2444.8173654304746,1113.9839142111223
2023-05-14,127931.20310246715,1886.484032097141,1104.550580877789
2023-05-15,128327.43655368655,1502.4506987638074,2960.217247544456
2023-05-16,127706.17000490587,2338.284032097141,2635.383914211123
2023-05-17,127485.73678945858,2415.4506987638074,2753.383914211123
2023-05-18,127119.97024067793,2387.617365430474,2537.383914211123
2023-05-19,127052.20369189727,2469.617365430474,2351.5163817435905
2023-05-20,127197.03714311661,2503.817365430474,1121.6089142111223
2023-05-21,127829.49559433595,1756.692365430474,1203.5339142111225
2023-05-22,128286.1873788887,1660.2256987638073,2901.5339142111225
2023-05-23,127674.37916344135,2289.725698763807,2614.533914211123
2023-05-24,127359.57094799401,2299.725698763807,2638.033914211123
2023-05-25,127214.42939921336,2492.892365430474,2780.158914211123
2023-05-26,126974.28785043272,2540.8923654304745,2360.2339142111227
2023-05-27,127166.24630165208,2552.192365430474,1164.2339142111223
2023-05-28,127887.70475287142,1884.4423654304742,1258.3505808777886
2023-05-29,128281.53820409079,1652.1840320971405,1173.350580877789
2023-05-30,128723.87165531015,1615.6840320971405,3089.9299459571553
2023-05-31,128149.67336049778,2514.73165114476,2780.5632792904885
2023-06-01,127850.97506568531,2481.8649844780934,2616.563279290488
2023-06-02,127797.27677087298,2561.1899844780933,2555.363279290488
2023-06-03,127917.74514272723,2675.8316511447597,1230.1132792904873
2023-06-04,128582.7135145815,1895.0816511447601,1193.9466126238208
2023-06-05,129006.68188643576,1617.9149844780932,2916.0216126238215
2023-06-06,128415.23359162337,2326.5733178114265,2612.6644697666784
2023-06-07,128387.92815395384,2584.3590320971407,2776.714469766679
2023-06-08,128126.42271628432,2515.820143208252,2563.9922475444564
2023-06-09,128140.80616750362,2578.3756987638076,2401.242247544456
2023-06-10,128313.939618723,2574.292365430474,1153.1589142111222
2023-06-11,128990.57306994234,1828.542365430474,1369.158914211122
2023-06-12,129189.70652116173,1569.7923654304739,2860.414469766678
2023-06-13,128675.92886126995,2346.581254319363,3054.6505808777897
2023-06-14,128162.65120137818,2543.2062543193633,1691.2255411732801
2023-06-15,127781.44724167812,1532.6853708098793,1637.3804416210678
2023-06-16,127670.81661531136,1520.9053708098795,1117.1788543194805
2023-06-17,127540.90027465892,1083.8815612860699,1109.7979019385282
2023-06-18,127514.98393400645,1083.8815612860699,1109.7979019385282
2023-06-19,127489.06759335399,1083.8815612860699,1109.7979019385282
2023-06-20,127463.15125270153,1083.8815612860699,1109.7979019385282
2023-06-21,127437.23491204905,1083.8815612860699,1109.7979019385282
2023-06-22,127411.31857139661,1083.8815612860699,1109.7979019385282
2023-06-23,127385.40223074418,1083.8815612860699,1109.7979019385282
2023-06-24,127359.48589009167,1083.8815612860699,1109.7979019385282
2023-06-25,127333.56954943924,1083.8815612860699,1109.7979019385282
2023-06-26,127307.65320878677,1083.8815612860699,1109.7979019385282
2023-06-27,127281.73686813428,1083.8815612860699,1109.7979019385282
2023-06-28,127255.82052748189,1083.8815612860699,1109.7979019385282
2023-06-29,127229.90418682939,1083.8815612860699,1109.7979019385282
2023-06-30,127667.98784617697,1092.5192484931229,1599.7336079886636
2023-07-01,128441.3519940384,2373.0977558501013,1310.7336079886634
2023-07-02,129316.7161418998,2186.097755850101,1324.7336079886634
2023-07-03,129817.08028976124,1825.0977558501015,2708.733607988664
2023-07-04,129427.44443762269,2319.0977558501017,1088.733607988663
2023-07-05,130248.80858548413,1908.1929939453396,2983.8217771294644
2023-07-06,129792.93950497548,2557.645004313139,2853.69475709068
2023-07-07,129681.5956345509,2745.925116357957,2538.6404153539847
2023-07-08,129938.08509745965,2796.6632115960515,1216.1737486873178
2023-07-09,130646.5745603684,1924.6632115960524,1211.1737486873176
2023-07-10,131423.5640232771,1729.8272757686434,3533.4182301294304
2023-07-11,130853.04765775193,2962.9018646042596,3115.256425733041
2023-07-12,130640.95218966111,2906.1441037096115,3149.739571800457
2023-07-13,130449.85672157028,2958.6441037096115,3442.481621270422
2023-07-14,130237.5280379317,3230.1529376318726,3118.616135706117
2023-07-15,130259.24725455561,3140.335352330036,1382.6161357061164
2023-07-16,130960.96647117955,2084.3353523300348,1484.1161357061164
2023-07-17,131374.68568780343,1897.8353523300352,3207.9494690394504
2023-07-18,130907.2382377607,2740.5020189967026,3222.9494690394504
2023-07-19,130609.54078771795,2925.2520189967026,3331.2828023727834
2023-07-20,130298.3433376752,3020.7520189967026,3339.6161357061173
2023-07-21,129963.81255429913,3005.085352330036,2986.449469039451
2023-07-22,130064.61510425639,3084.718685663369,1299.9494690394497
2023-07-23,131073.4176542136,2302.2866724620485,1537.9494690394497
2023-07-24,131409.22020417088,1871.2577332824158,3472.171824929175
2023-07-25,130717.51024786246,2780.4785352874287,3242.088491595841
2023-07-26,130704.53918044295,3168.707052677431,3302.4067608686555
2023-07-27,130451.81802961248,3048.6877698653934,3440.885882538922
2023-07-28,130122.65735394399,3089.2692681731146,2962.635882538922
2023-07-29,130291.0915058617,3132.57003445664,1366.135882538922
2023-07-30,131218.35899111276,2293.403367789973,1364.135882538922
2023-07-31,131641.12647636383,1777.0255900121954,3312.7009619040014
2023-08-01,130972.96856478945,2596.278440623112,3457.965255412971
2023-08-02,130908.25684588891,3193.21099013419,3348.4213913797676
2023-08-03,130796.53077006199,3155.53095764811,3467.7899457819817
2023-08-04,130736.88525864824,3408.144434368203,3113.323279115315
2023-08-05,130844.56196945664,3320.733323257092,1445.0566124486477
2023-08-06,131880.23868026512,2480.7333232570904,1540.1366124486476
2023-08-07,132413.45539107357,2042.77391030798,3798.6175004387874
2023-08-08,131673.98122674407,3058.7752042412244,3424.082854284941
2023-08-09,131434.66946241466,3176.791446189607,3482.092668897809
2023-08-10,131088.32625497365,3135.749461456783,3575.0926688978084
2023-08-11,130901.98304753265,3388.749461456783,3295.5926688978084
2023-08-12,131020.13984009162,3413.749461456783,1582.5926688978082
2023-08-13,131836.2966326506,2398.7494614567822,1465.5926688978086
2023-08-14,132422.45342520956,2051.7494614567822,3808.592668897809
2023-08-15,131548.11021776855,2934.249461456783,3556.926002231142
2023-08-16,131210.76701032754,3219.082794790117,3750.211716516856
2023-08-17,130861.06666002933,3400.511366218688,3424.961716516856
2023-08-18,130766.36630973117,3330.261366218688,3409.8783831835226
2023-08-19,130905.415959433,3550.4280328853542,1529.711716516856
2023-08-20,131828.69894246815,2453.2946995520206,1601.0117165168563
2023-08-21,132216.8280793495,1988.1441756573104,3859.0088649110976
2023-08-22,131504.05729928726,3147.5714181822273,3587.5921982444315
2023-08-23,131072.03651922508,3155.5714181822273,3458.5921982444306
2023-08-24,130875.01573916286,3260.2380848488942,3199.3857356593967
2023-08-25,130939.24495910066,3316.971418182228,3606.9921982444307
2023-08-26,131091.47417903846,3759.221418182228,1434.9921982444307
2023-08-27,132040.20339897624,2381.721418182228,1528.9921982444307
2023-08-28,132545.93261891406,2034.7214181822271,3938.992198244431
2023-08-29,131706.16183885187,3099.221418182227,3442.9921982444307
2023-08-30,131581.39105878968,3316.888084848895,3306.670769673002
2023-08-31,131412.4417072989,3140.8999896107985,3477.872084892264
2023-09-01,131291.1719445886,3357.5834542574407,3335.8532169677355
2023-09-02,131271.90218187828,3315.9167875907738,1481.6032169677355
2023-09-03,132171.13241916802,2381.58345425744,1580.353216967735
2023-09-04,132781.36265645773,2190.58345425744,1412.353216967735
2023-09-05,133448.59289374738,2079.58345425744,4144.453216967735
2023-09-06,132522.12313103708,3216.9834542574404,3844.9532169677354
2023-09-07,132011.1533683268,3333.9834542574404,3576.197972212491
2023-09-08,131661.84511077803,3228.0563813303675,3216.531305545825
2023-09-09,131791.2035198959,3345.8897146637005,1393.0313055458237
2023-09-10,132722.56192901375,2324.3897146637005,1560.0313055458237
2023-09-11,133167.25367146498,1984.7622636833078,3672.8434570088198
2023-09-12,132481.84413451288,2987.4339200567015,3728.8434570088198
2023-09-13,132212.43459756073,3406.7414795884056,3477.5959170071055
2023-09-14,131789.1635928763,3061.824912322681,3473.762583673772
2023-09-15,131528.80369930304,3215.624912322681,3187.7655545590965
2023-09-16,131681.1946969953,3342.097728721969,1437.7067310296836
2023-09-17,132577.08569468756,2332.931062055301,1558.7067310296836
2023-09-18,133129.7266923799,2020.231062055301,3857.132495221824
2023-09-19,132224.93036595764,2945.783333748054,4087.645443184514
2023-09-20,131455.54595247927,3410.6419820871156,3628.37254941162
2023-09-21,131085.9307697702,3258.8407000358325,3532.955882744953
2023-09-22,130806.82874495578,3251.8578659466016,3097.9448607008653
